"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2655547418","x1454032795244765184",2021-10-29 10:30:07,"enz_nme","พี่แทยงคีพคาแรคเตอร์แวมไพร์อกหักได้ดีมากไปดูแฟนแคมมาคือสายตาอินเนอร์คือสุดขนาดเต้นไปด้วยร้องไปด้วยไม่มีหลุดเลยอะสุดยอดมากพี่แทยงเก่งอะ","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x276794460","ionyouty","th",,,,,,,,,,,,,,,,"x1453669944244125697","พี่แทยงคีพคาแรคเตอร์แวมไพร์อกหักได้ดีมากไปดูแฟนแคมมาคือสายตาอินเนอร์คือสุดขนาดเต้นไปด้วยร้องไปด้วยไม่มีหลุดเลยอะสุดยอดมากพี่แทยงเก่งอะ",2021-10-28 10:28:17,"Twitter for iPhone",119,436,"x276794460","ionyouty","🧁ꔛ",13104,87,178401," 𝙩𝙮 𝙟𝙬 𝙩𝙤𝙥 𝙤𝙣𝙡𝙮 ","เค้าหัวใจพี่แทยงจองอู ︎ ︎✧*。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/enz_nme/status/1454032795244765184","bbalary | ปั่นสอบ",,"รักรู้กทั้ง23คนมากๆค่ะ!!(แบบยังไม่นับรวมรู้กในวงข้างๆ) 🦁🐻🦖🐸 🍑🐰🌹🐱รีวิวของขายทิ #ใบบยีมีไรขาย",,FALSE,384,205,2,502272,47,2014-07-18 03:17:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/2655547418/1633713927","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1449446845055266816/6BpErlGt_normal.jpg"
"x2877756567","x1454032774273380354",2021-10-29 10:30:02,"roogs_17","It's spooky season 👻

We are looking to reward the best #Halloween costume with a £50 ASOS voucher!

To enter:
⚫Show us a picture of your costume!
⚫Retweet and like this post &amp; don't forget to follow us

Comp ends: 1/11/2021

#giveaway #Halloween2021 https://t.co/b9lQcmWOjR","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"Halloween",,,,,,,,,,,,,"x4398929541","wearesosure","en",,,,,,,,,,,,,,,,"x1454025581721444353","It's spooky season 👻

We are looking to reward the best #Halloween costume with a £50 ASOS voucher!

To enter:
⚫Show us a picture of your costume!
⚫Retweet and like this post &amp; don't forget to follow us

Comp ends: 1/11/2021

#giveaway #Halloween2021 https://t.co/b9lQcmWOjR",2021-10-29 10:01:27,"Hootsuite Inc.",16,14,"x4398929541","wearesosure","SO-SURE",2821,876,3610,"London, England","Win-Win Mobile and Contents Insurance 🙌
Super simple to claim 😎
Money-back if you’re careful 💸
Earn up to 80% no claims cashback. Find out how 👇",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/roogs_17/status/1454032774273380354","💕Rachael Taylor💕","Gainsborough, England","Mum to Joshua. Love my Border Collie.",,FALSE,1730,4944,0,141385,72021,2014-11-15 09:39:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/2877756567/1444251357","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1032952215324053506/46UnYMdU_normal.jpg"
"x129461168","x1454032774256418820",2021-10-29 10:30:02,"Happyblue_J","smash x bts #JUNGKOOK 💜 https://t.co/fAOqjMKSur","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"JUNGKOOK",,,,,"http://pbs.twimg.com/media/FC2_jiEVEAAEKHu.jpg","https://t.co/fAOqjMKSur","https://twitter.com/kseorin_b71/status/1454028879740301313/photo/1","photo","http://pbs.twimg.com/media/FC2_jiEVEAAEKHu.jpg http://pbs.twimg.com/media/FC2_jiEUcAA4IYr.jpg http://pbs.twimg.com/media/FC2_jiDUUAgUTQd.jpg http://pbs.twimg.com/media/FC2_jiEVUAEdQFc.jpg","https://t.co/fAOqjMKSur https://t.co/fAOqjMKSur https://t.co/fAOqjMKSur https://t.co/fAOqjMKSur","https://twitter.com/kseorin_b71/status/1454028879740301313/photo/1 https://twitter.com/kseorin_b71/status/1454028879740301313/photo/1 https://twitter.com/kseorin_b71/status/1454028879740301313/photo/1 https://twitter.com/kseorin_b71/status/1454028879740301313/photo/1",,"x1357330115437285378","kseorin_b71","en",,,,,,,,,,,,,,,,"x1454028879740301313","smash x bts #JUNGKOOK 💜 https://t.co/fAOqjMKSur",2021-10-29 10:14:34,"Twitter for iPhone",90,40,"x1357330115437285378","kseorin_b71","서린",12582,339,9579,,"@BTS_twt fa • 🐰🐥 | 인장은 숨님 | 🔕",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Happyblue_J/status/1454032774256418820","Alt er Love",,"자세히 보아야 예쁘다… 오래 보아야 사랑스럽다… 너도 그렇다",,FALSE,6,169,0,29859,20449,2010-04-04 10:37:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/129461168/1624076717","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432746966023241731/gK1-WLjw_normal.jpg"
"x1163960835657482240","x1454032774239715334",2021-10-29 10:30:02,"bbillkkpp_","ขอเสียงคนยังไม่มูฟออนจากจู๊กรูมเมื่อคืนหน่อย อุ๋งอิ๋งมาก หล่อใจละลาย ละสายตาจากกิ้นไม่ได้เลย คำพูดคำจาย่าฟัง รับบทนางเมาท์ ฮื่ออ น่ารัก","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1201946391301513218","Allybeegee","th",,,,,,,,,,,,,,,,"x1454030732259586050","ขอเสียงคนยังไม่มูฟออนจากจู๊กรูมเมื่อคืนหน่อย อุ๋งอิ๋งมาก หล่อใจละลาย ละสายตาจากกิ้นไม่ได้เลย คำพูดคำจาย่าฟัง รับบทนางเมาท์ ฮื่ออ น่ารัก",2021-10-29 10:21:55,"Twitter for iPhone",30,38,"x1201946391301513218","Allybeegee","บีกี ❤️ รักเจ้าชายลักยิ้ม ally of LGBTQ+ commu",3219,111,64292,,"• activist of social movement • ไปม็อบเกิร์ล • she/her/hers",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bbillkkpp_/status/1454032774239715334","ซงยศ","penguin you.","♡ ✦ ⋆、👩🏻‍🍳 ♡̩͙ 𓏸. ❨ 30745 ❩ ⋆ ✸ ᱸ 🥟⁎ ᱸ 𓂂 𖠵 ֯ ⋆ 𓏸 2o0% cutie ᚐ𓎆⧺𓈒 ֯ ❨ 46808 ❩. 🍅﹆🥦 ⸝⸝⸝ ﾟᚇ lovelyy ♥︎ 𓈒ꕀ♡︎🛒⁎𓎆╺ we are not seven with u.🤲🏻🤍",,FALSE,5,81,0,58099,1381,2019-08-20 23:48:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1163960835657482240/1624593456","","http://pbs.twimg.com/profile_images/1453802952875929616/reufBY48_normal.jpg"
"x250131711","x1454032774248153091",2021-10-29 10:30:02,"Tinguolf","SS Reporting from Plaza de España https://t.co/cBpqG7PXEA","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1453871838790971392/pu/img/zKe2GX8l2xBVPVVi.jpg","https://t.co/cBpqG7PXEA","https://twitter.com/sharonstone/status/1453871975189733377/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1453871838790971392/pu/img/zKe2GX8l2xBVPVVi.jpg","https://t.co/cBpqG7PXEA","https://twitter.com/sharonstone/status/1453871975189733377/video/1",,"x1949906586","sharonstone","es",,,,,,,,,,,,,,,,"x1453871975189733377","SS Reporting from Plaza de España https://t.co/cBpqG7PXEA",2021-10-28 23:51:05,"Twitter for iPhone",2208,408,"x1949906586","sharonstone","Sharon Stone",222045,1038,3883,,"actress.activist.mother",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tinguolf/status/1454032774248153091","Milton","Gijón, España","Un día le voy a pegar fuego a este sitio.","https://www.youtube.com/watch?v=xlrcNtH5pu8",FALSE,230,186,3,18066,15535,2011-02-10 13:53:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/250131711/1605530884","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1347119830948868096/QOvC7hNd_normal.jpg"
"x1449715596191420417","x1454032774264934400",2021-10-29 10:30:02,"xelandergar999","Perfecto!!! https://t.co/Ny62vxLhNh","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FCwZWV1XIAEIUY7.jpg","https://t.co/Ny62vxLhNh","https://twitter.com/MiHeroeSinCapa/status/1453564653599068160/photo/1","photo","http://pbs.twimg.com/media/FCwZWV1XIAEIUY7.jpg","https://t.co/Ny62vxLhNh","https://twitter.com/MiHeroeSinCapa/status/1453564653599068160/photo/1",,"x943552318200516608","MiHeroeSinCapa","es",,,,,,,,,,,,,,,,"x1453564653599068160","Perfecto!!! https://t.co/Ny62vxLhNh",2021-10-28 03:29:54,"Twitter for Android",4052,373,"x943552318200516608","MiHeroeSinCapa","Héroes sin Capa! 🦸‍♂️",201406,47,702,"👉🏻🌍🌎🌏","Te comparto Frases, imágenes, lugares y vídeos que alegrarán un poco más tu dia.【ツ】Soy más que una voz en el silencio tratando de alcanzar sus sueños.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xelandergar999/status/1454032774264934400","Roberto cortes",,"Único y especial en el universo",,FALSE,4,436,0,152,2970,2021-10-17 12:35:36,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1449715718019112965/oFCJghjZ_normal.png"
"x95484819","x1454032774256496649",2021-10-29 10:30:02,"coiln_","@oreyome_ellie 連日エリィさんのコス見れるなんてハロウィン最高じゃん！！！！

今日もチェキよろしくお願いします🙇（ハロイベ中全部欲しい","Twitter for Android",60,"x1454031318774206467","x1028822605883629573","oreyome_ellie",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1028822605883629573","oreyome_ellie","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/coiln_/status/1454032774256496649","垢消しキモオタおじさん",,"@oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_ellie @oreyome_e",,FALSE,336,794,9,10665,54337,2009-12-08 19:28:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/95484819/1635426573","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1453719756163321865/Id07rCHs_normal.jpg"
"x3390278591","x1454032774273245191",2021-10-29 10:30:02,"zxcvbn7531","@kokkaiwatcher1 甘利明は
この時に睡眠障害で逃げないで議員辞職すればよかった
黒川弘務に頼りすぎた結果、罪が積もりに積もって消せなくなった自民党幹事長 甘利明🙌🙌🙌👎👎👎
#刑務所で罪を償え甘利明","Twitter Web App",90,"x1453684469110648834","x1355536687925841923","kokkaiwatcher1",FALSE,FALSE,0,0,0,0,"刑務所で罪を償え甘利明",,,,,,,,,,,,,"x1355536687925841923","kokkaiwatcher1","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zxcvbn7531/status/1454032774273245191","アッチ",,,,FALSE,1142,339,19,306523,131101,2015-07-24 01:23:53,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/631395685003202560/18wMZ2kS_normal.jpg"
"x1358220607335243778","x1454032774269046785",2021-10-29 10:30:02,"ss__26__17","@IKBBADlove うん！！","Twitter for iPhone",4,"x1454006071979229193","x1228680291767635968","IKBBADlove",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1228680291767635968","IKBBADlove","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ss__26__17/status/1454032774269046785","糸目大好き ピカ✨✨",,"ヒプマイ、ツイステ、呪術廻戦、東京リベンジャーズ、声優 が好きです！！","https://twpf.jp/ss__26__17",FALSE,564,654,69,5156,27967,2021-02-07 01:08:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1358220607335243778/1616078748","","http://pbs.twimg.com/profile_images/1450803265575153677/VbBaQ-l5_normal.jpg"
"x3869498538","x1454032774252294148",2021-10-29 10:30:02,"sayonara_subete","彼女の唇はさよならのカタチをえがいて、こわばる。","twittbot.net",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sayonara_subete/status/1454032774252294148","さよならを教えて","永遠の夕暮れ時","さよなら…今、全ての人に贈る最期の言葉。三大電波ゲーのひとつと称され発売後20年経った今でもカルト的人気を誇り他の追随を一切許さない最凶の18禁ゲー「さよならを教えて」の非公式垢。狂気のテキストや名言、長岡建蔵先生関連情報他雑多に。さよ教本編DL版→http://urx3.nu/IPc9",,FALSE,6214,5259,26,74417,29803,2015-10-12 12:40:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/3869498538/1444654112","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/653552667084455936/FHL2Z2_B_normal.jpg"
"x1131561868911370241","x1454032774256631812",2021-10-29 10:30:02,"kezkray","Bruv that is fucking top tier wtf","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"en","x1453738557835673606","No matter how many times I watch it it’s still amazing https://t.co/parsvzTXmm",2021-10-28 15:00:56,"Twitter for iPhone",11326,2740,"x3408716145","Idontknowyoucuh","Jordan🥴",22610,9825,14435,"Memphis, TN","im like 100% sure I’m twittering wrong",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kezkray/status/1454032774256631812","kez kray","Cardiff, Wales",,,FALSE,114,296,0,2259,11655,2019-05-23 14:05:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/1131561868911370241/1614955676","","http://pbs.twimg.com/profile_images/1452639257324048409/6zWPB7ZM_normal.jpg"
"x1445252955670601731","x1454032774269071369",2021-10-29 10:30:02,"SultanFebri3","si kate 10 https://t.co/qrzyIqkuve","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FAt7HH_VkAE8qT8.jpg","https://t.co/qrzyIqkuve","https://twitter.com/lokalasiabagus/status/1454006843295117312/photo/1","photo","http://pbs.twimg.com/media/FAt7HH_VkAE8qT8.jpg http://pbs.twimg.com/media/FAt7HIDUYAEWFyb.jpg http://pbs.twimg.com/media/FAt7HIDVcAEg58X.jpg http://pbs.twimg.com/media/FAt7HIEVQAMLPXX.jpg","https://t.co/qrzyIqkuve https://t.co/qrzyIqkuve https://t.co/qrzyIqkuve https://t.co/qrzyIqkuve","https://twitter.com/lokalasiabagus/status/1454006843295117312/photo/1 https://twitter.com/lokalasiabagus/status/1454006843295117312/photo/1 https://twitter.com/lokalasiabagus/status/1454006843295117312/photo/1 https://twitter.com/lokalasiabagus/status/1454006843295117312/photo/1",,"x1396862370199203840","lokalasiabagus","tl",,,,,,,,,,,,,,,,"x1454006843295117312","si kate 10 https://t.co/qrzyIqkuve",2021-10-29 08:47:00,"TweetDeck",1,1,"x1396862370199203840","lokalasiabagus","Budayakan follow lalu retweet",1285,170,1788,"zimbabwe","Lokal dan asia | berbagi itu indah |
scheduled tweet |
kebanyakan repost |
(kirim foto kontol = block)
~req delete = DM~

cek juga likes",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SultanFebri3/status/1454032774269071369","Sultan Febri",,,,FALSE,5,458,0,377,10,2021-10-05 05:02:29,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1445262292472381440/1XeLqzTk_normal.jpg"
"x1417027175082086401","x1454032774252408832",2021-10-29 10:30:02,"malu1lacradora","eu reclamando dos looks q o lambreta coloca no harry: 😠😤🤬😒🙄
eu tbm: HARRY SEU LINDO GOSTOSO 🥰🤩💐💗🥺😭","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1229852229378637824","lsrogue","pt",,,,,,,,,,,,,,,,"x1453895882710134786","eu reclamando dos looks q o lambreta coloca no harry: 😠😤🤬😒🙄
eu tbm: HARRY SEU LINDO GOSTOSO 🥰🤩💐💗🥺😭",2021-10-29 01:26:05,"Twitter for Android",403,163,"x1229852229378637824","lsrogue","ge ☕ | PROUD OF HARRY!",7592,6876,25898,"a/ela/-a","wherever I go... @w_sugarhs",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/malu1lacradora/status/1454032774252408832","maria| love on tour","she/her","assistindo o jogo do corinthians com o louis",,FALSE,128,193,0,803,2225,2021-07-19 07:43:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1417027175082086401/1633730647","","http://pbs.twimg.com/profile_images/1446597161223868441/vXPf3GtZ_normal.jpg"
"x3303970969","x1454032774269046795",2021-10-29 10:30:02,"kaseki2010","@NEXTNEVER1 にゃんぱすー！！
让我们解放被邪恶的日本人统治的日本列岛吧!(だから何","Twitter Web App",35,"x1454032022041612290","x744103152","NEXTNEVER1",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x744103152","NEXTNEVER1","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kaseki2010/status/1454032774269046795","かせきうお","日本 山口県","ロボットものとか特撮ヒーローとか萌えアニメとかゲームとか節操なくやってますｗ　今はもっぱらTFとプリパラがトレンド　HNの元ネタはダライアス＋ロマサガ÷２　とび森夢番地：3D00-0013-C172（タケノコ村） 3DSフレコ：1891-1139-5023 無言フォロー上等（自分も常習犯ｗ）","http://twpf.jp/kaseki2010",FALSE,335,373,8,127877,74396,2015-08-02 04:36:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/3303970969/1587648873","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1221422314270539778/eWoKcxmz_normal.jpg"
"x1406144102874324999","x1454032774264938499",2021-10-29 10:30:02,"_Mika023","違いますばーか","Twitter for Android",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja","x1454032438246604805","違うんですか！？ https://t.co/3hyE8QcILb",2021-10-29 10:28:42,"Twitter for iPhone",1,0,"x1674506222","hasty_pd25","にっしー🍅×6@パマ",269,628,57450,"Inamin Town","パマ(ラマ)です。しなしなです。シュレディンガーです。サイボーグダルマッカです。UMA娘です。",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Mika023/status/1454032774264938499","Mika@たぐだした！","花柳本家","私の人生は花柳香子ちゃんから始まりました","https://lit.link/ItizuMika",FALSE,220,198,0,17225,14553,2021-06-19 06:57:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1406144102874324999/1635148602","","http://pbs.twimg.com/profile_images/1452561373456601089/e0R4DAnz_normal.jpg"
"x15615020","x1454032774269005831",2021-10-29 10:30:02,"pika737","あなたの製品を気にする人などいやしない（あなたは例外）。

-- 戦略的マーケティングの専門家、デビッド・マーマン・スコット","PIKA737BOT",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pika737/status/1454032774269005831","くまてど＠２４","Tsukuba or Saitama city, Japan","I'm 18 years old (plus xxx months). I'm Miserable English writer. I cannot follow back to men's follows. This icon was drawn by @ossuni_76.",,FALSE,5247,3193,37,1474883,80350,2008-07-26 22:34:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/15615020/1609419760","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1264832076747911169/dxmkcxgO_normal.jpg"
"x976968104","x1454032774235570185",2021-10-29 10:30:02,"michirones_","Vienen fuertes las nuevas generaciones republicanas https://t.co/pwEwzXFsLI","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1453999132163596292/pu/img/0CzCERVSGatnWcHz.jpg","https://t.co/pwEwzXFsLI","https://twitter.com/AlanBarrosoA/status/1453999297800941573/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1453999132163596292/pu/img/0CzCERVSGatnWcHz.jpg","https://t.co/pwEwzXFsLI","https://twitter.com/AlanBarrosoA/status/1453999297800941573/video/1",,"x1624130744","AlanBarrosoA","es",,,,,,,,,,,,,,,,"x1453999297800941573","Vienen fuertes las nuevas generaciones republicanas https://t.co/pwEwzXFsLI",2021-10-29 08:17:01,"Twitter for Android",6783,1548,"x1624130744","AlanBarrosoA","Alán Barroso",41077,653,6637,"Teruel - Barcelona - Madrid","No es patria el suelo que se pisa, sino el suelo que se labra. 1997. Aparezco en @cuatroaldia y escribo un libro para @penguinlibros",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/michirones_/status/1454032774235570185","marinatica","Granada, España",,,FALSE,888,558,6,48289,82847,2012-11-28 21:05:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/976968104/1593476143","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1421441616175304704/vjy5YEaN_normal.jpg"
